The IOP Mass Simulation Data Of Se41
The abundance value of all kinds of IOP elements in the different atom is as follow
Se
79.916520     0.498000
77.919000     0.237000
75.919212     0.092000
81.916698     0.088000
76.919912     0.076000
73.922475     0.009000
The distribution of abundance in Se41 is as follow
  M / Z        Abundance       Spread        Multiplicity
3,194.657100  0.00000000    0.00000023           2
3,194.657490  0.00000000    0.00000032           1
3,194.657880  0.00000000    0.00000018           1
3,194.658270  0.00000000    0.00000005           1
3,194.659368  0.00000000    0.00000004           1
3,194.659758  0.00000000    0.00000006           1
3,194.660148  0.00000000    0.00000003           1
3,196.634757  0.00000000    0.00000002           3
3,196.637025  0.00000000    0.00000027           3
3,196.637415  0.00000000    0.00000001           1
3,196.638744  0.00000000    0.00000129           2
3,196.639293  0.00000000    0.00000071           2
3,196.639683  0.00000000    0.00000015           1
3,196.640073  0.00000000    0.00000002           1
3,196.641012  0.00000000    0.00000477           2
3,196.641402  0.00000000    0.00000328           2
3,196.641792  0.00000000    0.00000089           1
3,196.642341  0.00000000    0.00000013           1
3,196.642731  0.00000000    0.00000001           1
3,196.643280  0.00000000    0.00001064           2
3,196.643670  0.00000000    0.00000876           2
3,196.644060  0.00000000    0.00000289           1
3,196.644450  0.00000000    0.00000051           1
3,196.644840  0.00000000    0.00000005           1
3,196.645548  0.00000000    0.00001506           2
3,196.645938  0.00000000    0.00001446           2
3,196.646328  0.00000000    0.00000559           1
3,196.646718  0.00000000    0.00000115           1
3,196.647108  0.00000000    0.00000014           1
3,196.647498  0.00000000    0.00000001           1
3,196.647816  0.00000000    0.00001400           2
3,196.648206  0.00000000    0.00001536           2
3,196.648596  0.00000000    0.00000677           1
3,196.648986  0.00000000    0.00000159           1
3,196.649376  0.00000000    0.00000022           1
3,196.649766  0.00000000    0.00000002           1
3,196.650084  0.00000000    0.00000875           2
3,196.650474  0.00000000    0.00001080           2
3,196.650864  0.00000000    0.00000533           1
3,196.651254  0.00000000    0.00000139           1
3,196.651644  0.00000000    0.00000021           1
3,196.652034  0.00000000    0.00000002           1
3,196.652352  0.00000000    0.00000373           2
3,196.652742  0.00000000    0.00000511           2
3,196.653132  0.00000000    0.00000278           1
3,196.653522  0.00000000    0.00000079           1
3,196.653912  0.00000000    0.00000013           1
3,196.654302  0.00000000    0.00000001           1
3,196.654620  0.00000000    0.00000109           2
3,196.655010  0.00000000    0.00000164           2
3,196.655400  0.00000000    0.00000097           1
3,196.655790  0.00000000    0.00000029           1
3,196.656180  0.00000000    0.00000005           1
3,196.656888  0.00000000    0.00000022           2
3,196.657278  0.00000000    0.00000036           1
3,196.657668  0.00000000    0.00000023           1
3,196.658058  0.00000000    0.00000007           1
3,196.658448  0.00000000    0.00000001           1
3,196.659156  0.00000000    0.00000003           1
3,196.659546  0.00000000    0.00000005           1
3,196.659936  0.00000000    0.00000004           1
3,196.660326  0.00000000    0.00000001           1
3,198.634545  0.00000000    0.00000017           3
3,198.636813  0.00000000    0.00000182           3
3,198.637203  0.00000000    0.00000012           1
3,198.637593  0.00000000    0.00000001           1
3,198.638532  0.00000000    0.00000590           2
3,198.638922  0.00000000    0.00000387           2
3,198.639471  0.00000000    0.00000100           1
3,198.639861  0.00000000    0.00000013           1
3,198.640251  0.00000000    0.00000001           1
3,198.640800  0.00000000    0.00001677           2
3,198.641190  0.00000000    0.00001350           2
3,198.641580  0.00000000    0.00000434           1
3,198.641970  0.00000000    0.00000074           1
3,198.642519  0.00000000    0.00000007           1
3,198.643068  0.00000000    0.00002953           2
3,198.643458  0.00000000    0.00002821           2
3,198.643848  0.00000000    0.00001084           1
3,198.644238  0.00000000    0.00000221           1
3,198.644628  0.00000000    0.00000027           1
3,198.645018  0.00000000    0.00000002           1
3,198.645336  0.00000001    0.00003361           2
3,198.645726  0.00000001    0.00003724           2
3,198.646116  0.00000000    0.00001661           1
3,198.646506  0.00000000    0.00000395           1
3,198.646896  0.00000000    0.00000056           1
3,198.647286  0.00000000    0.00000005           1
3,198.647604  0.00000000    0.00002545           2
3,198.647994  0.00000001    0.00003215           2
3,198.648384  0.00000000    0.00001629           1
3,198.648774  0.00000000    0.00000439           1
3,198.649164  0.00000000    0.00000070           1
3,198.649554  0.00000000    0.00000007           1
3,198.649872  0.00000000    0.00001305           2
3,198.650262  0.00000000    0.00001855           2
3,198.650652  0.00000000    0.00001050           1
3,198.651042  0.00000000    0.00000314           1
3,198.651432  0.00000000    0.00000055           1
3,198.651822  0.00000000    0.00000006           1
3,198.652140  0.00000000    0.00000457           2
3,198.652530  0.00000000    0.00000724           2
3,198.652920  0.00000000    0.00000452           1
3,198.653310  0.00000000    0.00000147           1
3,198.653700  0.00000000    0.00000028           1
3,198.654090  0.00000000    0.00000003           1
3,198.654408  0.00000000    0.00000110           2
3,198.654798  0.00000000    0.00000192           2
3,198.655188  0.00000000    0.00000130           1
3,198.655578  0.00000000    0.00000046           1
3,198.655968  0.00000000    0.00000009           1
3,198.656358  0.00000000    0.00000001           1
3,198.656676  0.00000000    0.00000018           2
3,198.657066  0.00000000    0.00000035           1
3,198.657456  0.00000000    0.00000025           1
3,198.657846  0.00000000    0.00000009           1
3,198.658236  0.00000000    0.00000002           1
3,198.658944  0.00000000    0.00000002           1
3,198.659334  0.00000000    0.00000004           1
3,198.659724  0.00000000    0.00000003           1
3,198.660114  0.00000000    0.00000001           1
3,200.632065  0.00000000    0.00000009           3
3,200.634333  0.00000000    0.00000136           3
3,200.634723  0.00000000    0.00000007           1
3,200.636052  0.00000000    0.00000620           2
3,200.636601  0.00000000    0.00000383           2
3,200.636991  0.00000000    0.00000092           1
3,200.637381  0.00000000    0.00000011           1
3,200.638320  0.00000000    0.00002280           2
3,200.638710  0.00000000    0.00001773           2
3,200.639100  0.00000000    0.00000547           1
3,200.639649  0.00000000    0.00000088           1
3,200.640039  0.00000000    0.00000008           1
3,200.640588  0.00000001    0.00005041           2
3,200.640978  0.00000001    0.00004742           2
3,200.641368  0.00000000    0.00001789           1
3,200.641758  0.00000000    0.00000358           1
3,200.642148  0.00000000    0.00000042           1
3,200.642856  0.00000001    0.00007066           2
3,200.643246  0.00000001    0.00007826           2
3,200.643636  0.00000001    0.00003489           1
3,200.644026  0.00000000    0.00000830           1
3,200.644416  0.00000000    0.00000117           1
3,200.644806  0.00000000    0.00000010           1
3,200.645124  0.00000001    0.00006494           2
3,200.645514  0.00000001    0.00008315           2
3,200.645904  0.00000001    0.00004278           1
3,200.646294  0.00000000    0.00001174           1
3,200.646684  0.00000000    0.00000192           1
3,200.647074  0.00000000    0.00000020           1
3,200.647392  0.00000001    0.00004007           2
3,200.647464  0.00000000    0.00000001           1
3,200.647782  0.00000001    0.00005847           2
3,200.648172  0.00000001    0.00003409           1
3,200.648562  0.00000000    0.00001055           1
3,200.648952  0.00000000    0.00000194           1
3,200.649342  0.00000000    0.00000022           1
3,200.649660  0.00000000    0.00001680           2
3,200.649732  0.00000000    0.00000002           1
3,200.650050  0.00000000    0.00002766           2
3,200.650440  0.00000000    0.00001803           1
3,200.650830  0.00000000    0.00000618           1
3,200.651220  0.00000000    0.00000125           1
3,200.651610  0.00000000    0.00000016           1
3,200.651928  0.00000000    0.00000482           2
3,200.652000  0.00000000    0.00000001           1
3,200.652318  0.00000000    0.00000888           2
3,200.652708  0.00000000    0.00000640           1
3,200.653098  0.00000000    0.00000239           1
3,200.653488  0.00000000    0.00000052           1
3,200.653878  0.00000000    0.00000007           1
3,200.654196  0.00000000    0.00000094           2
3,200.654586  0.00000000    0.00000194           2
3,200.654976  0.00000000    0.00000153           1
3,200.655366  0.00000000    0.00000061           1
3,200.655756  0.00000000    0.00000014           1
3,200.656146  0.00000000    0.00000002           1
3,200.656464  0.00000000    0.00000012           2
3,200.656854  0.00000000    0.00000028           1
3,200.657244  0.00000000    0.00000024           1
3,200.657634  0.00000000    0.00000010           1
3,200.658024  0.00000000    0.00000002           1
3,200.658732  0.00000000    0.00000001           1
3,200.659122  0.00000000    0.00000003           1
3,200.659512  0.00000000    0.00000003           1
3,200.659902  0.00000000    0.00000001           1
3,202.629585  0.00000000    0.00000003           4
3,202.631853  0.00000000    0.00000082           3
3,202.632243  0.00000000    0.00000003           1
3,202.634121  0.00000000    0.00000861           3
3,202.634511  0.00000000    0.00000068           1
3,202.634901  0.00000000    0.00000007           1
3,202.635840  0.00000000    0.00002662           2
3,202.636230  0.00000000    0.00001972           2
3,202.636779  0.00000000    0.00000575           1
3,202.637169  0.00000000    0.00000087           1
3,202.637559  0.00000000    0.00000007           1
3,202.638108  0.00000001    0.00007477           2
3,202.638498  0.00000001    0.00006850           2
3,202.638888  0.00000000    0.00002506           1
3,202.639278  0.00000000    0.00000483           1
3,202.639827  0.00000000    0.00000055           1
3,202.640376  0.00000002    0.00012989           2
3,202.640766  0.00000002    0.00014252           2
3,202.641156  0.00000001    0.00006285           1
3,202.641546  0.00000000    0.00001475           1
3,202.641936  0.00000000    0.00000206           1
3,202.642326  0.00000000    0.00000018           1
3,202.642644  0.00000002    0.00014555           2
3,202.643034  0.00000003    0.00018721           2
3,202.643424  0.00000002    0.00009680           1
3,202.643814  0.00000000    0.00002672           1
3,202.644204  0.00000000    0.00000440           1
3,202.644594  0.00000000    0.00000046           1
3,202.644912  0.00000002    0.00010825           2
3,202.644984  0.00000000    0.00000003           1
3,202.645302  0.00000003    0.00016065           2
3,202.645692  0.00000002    0.00009551           1
3,202.646082  0.00000000    0.00003024           1
3,202.646472  0.00000000    0.00000570           1
3,202.646862  0.00000000    0.00000068           1
3,202.647180  0.00000001    0.00005432           2
3,202.647252  0.00000000    0.00000005           1
3,202.647570  0.00000001    0.00009204           2
3,202.647960  0.00000001    0.00006199           1
3,202.648350  0.00000000    0.00002209           1
3,202.648740  0.00000000    0.00000466           1
3,202.649130  0.00000000    0.00000062           1
3,202.649448  0.00000000    0.00001855           2
3,202.649520  0.00000000    0.00000005           1
3,202.649838  0.00000001    0.00003563           2
3,202.650228  0.00000000    0.00002689           1
3,202.650618  0.00000000    0.00001062           1
3,202.651008  0.00000000    0.00000246           1
3,202.651398  0.00000000    0.00000035           1
3,202.651716  0.00000000    0.00000432           1
3,202.651788  0.00000000    0.00000003           1
3,202.652106  0.00000000    0.00000936           2
3,202.652496  0.00000000    0.00000785           1
3,202.652886  0.00000000    0.00000339           1
3,202.653276  0.00000000    0.00000085           1
3,202.653666  0.00000000    0.00000013           1
3,202.653984  0.00000000    0.00000068           2
3,202.654056  0.00000000    0.00000001           1
3,202.654374  0.00000000    0.00000166           2
3,202.654764  0.00000000    0.00000154           1
3,202.655154  0.00000000    0.00000072           1
3,202.655544  0.00000000    0.00000019           1
3,202.655934  0.00000000    0.00000003           1
3,202.656252  0.00000000    0.00000007           2
3,202.656642  0.00000000    0.00000020           1
3,202.657032  0.00000000    0.00000020           1
3,202.657422  0.00000000    0.00000010           1
3,202.657812  0.00000000    0.00000003           1
3,202.658910  0.00000000    0.00000002           1
3,202.659300  0.00000000    0.00000002           1
3,204.629373  0.00000000    0.00000039           3
3,204.629763  0.00000000    0.00000001           1
3,204.631641  0.00000000    0.00000611           3
3,204.632031  0.00000000    0.00000040           1
3,204.632421  0.00000000    0.00000004           1
3,204.633360  0.00000000    0.00002650           2
3,204.633909  0.00000000    0.00001842           2
3,204.634299  0.00000000    0.00000497           1
